Gene_ID	NR_ID	Identity	Align Length	Q start	Q end	T start	T end	E value	Score	Function
Ss07g14270.1	EAY83897.1	83.3	497	1	495	1	497	1.70E-226	790.4	EAY83897.1 hypothetical protein OsI_39119 [Oryza sativa Indica Group]
Ss07g14280.1	XP_003579133.1	72.9	203	6	203	5	204	6.30E-68	264.2	XP_003579133.1 pentatricopeptide repeat-containing protein At5g41170, mitochondrial [Brachypodium distachyon]
Ss07g14330.1	XP_006664202.1	88.7	115	137	251	1	115	3.90E-55	221.1	XP_006664202.1 PREDICTED: mediator of RNA polymerase II transcription subunit 19a isoform X1 [Oryza brachyantha]
Ss07g14340.1	XP_015619769.1	74.6	662	1	654	1	658	1.80E-292	1010	XP_015619769.1 hydroxyproline O-galactosyltransferase GALT2 [Oryza sativa Japonica Group]
Ss03g18400.1	XP_020690055.1	93.3	135	73	207	67	201	7.60E-59	232.3	XP_020690055.1 nascent polypeptide-associated complex subunit alpha-like protein 1 [Dendrobium catenatum]
Ss07g14310.1	RLN18125.1	47.6	84	2	85	45	118	1.60E-07	61.6	RLN18125.1 uncharacterized protein C2845_PM02G39720 [Panicum miliaceum]
Ss01g41040.1	XP_015615746.1	35.4	381	7	358	3	340	5.90E-43	180.3	XP_015615746.1 uncharacterized protein LOC4351029 isoform X2 [Oryza sativa Japonica Group]
Ss03g18330.1	XP_025803230.1	69.1	457	53	496	64	518	5.30E-186	656	XP_025803230.1 inactive beta-amylase 9-like [Panicum hallii]
Ss03g18340.1	XP_015631451.1	85.4	364	1	361	1	364	5.30E-178	629	XP_015631451.1 tubby-like F-box protein 6 [Oryza sativa Japonica Group]
Ss03g18310.1	ASZ80049.1	65.3	395	1	382	1	395	9.80E-137	491.9	ASZ80049.1 COLP [Phyllostachys edulis]
Ss03g18320.1	RLN19993.1	89.5	344	57	400	63	406	1.70E-176	624	RLN19993.1 hypothetical protein C2845_PM02G26120 [Panicum miliaceum]
Ss03g18370.1	XP_008811702.1	66.4	262	5	265	38	299	2.40E-89	334	XP_008811702.1 momilactone A synthase-like [Phoenix dactylifera]
Ss03g18380.1	OMO49390.1	94.1	135	72	206	1862	1996	4.40E-59	233	OMO49390.1 hypothetical protein CCACVL1_31035 [Corchorus capsularis]
Ss03g18350.1	CDM82418.1	52.4	206	1	198	97	288	2.40E-15	87.8	CDM82418.1 unnamed protein product [Triticum aestivum]
Ss03g18360.1	ACX94084.1	96.1	152	1	152	1	152	9.10E-78	294.7	ACX94084.1 copper/zinc-superoxide dismutase [Bambusa oldhamii]
Ss09g10720.1	XP_003574758.1	94	117	1	117	1	117	1.60E-26	124	XP_003574758.1 uncharacterized protein LOC100824514 [Brachypodium distachyon]
Ss09g10730.1	ONM55926.1	57.7	104	5	96	6	102	3.30E-12	76.3	ONM55926.1 hypothetical protein ZEAMMB73_Zm00001d020949 [Zea mays]
Ss09g10700.1	XP_020107217.1	57.6	224	21	233	22	245	4.40E-63	246.5	XP_020107217.1 uncharacterized protein LOC109723300 [Ananas comosus]
Ss09g10710.1	BAK06377.1	62.8	148	24	154	91	238	2.20E-41	174.1	BAK06377.1 predicted protein [Hordeum vulgare subsp. vulgare]
Ss09g10760.1	BAK00291.1	56.8	570	1	539	1	565	5.10E-119	433.7	BAK00291.1 predicted protein [Hordeum vulgare subsp. vulgare]
Ss09g10770.1	XP_002460457.1	66.8	401	3	403	6	391	4.00E-136	490	XP_002460457.1 protein EMSY-LIKE 3 isoform X1 [Sorghum bicolor]
Ss09g10740.1	XP_025883137.1	69.4	147	7	150	20	164	3.70E-50	203	XP_025883137.1 uncharacterized protein LOC4346009 [Oryza sativa Japonica Group]
Ss09g10750.1	XP_015651217.1	65.1	378	1	359	1	367	3.50E-115	420.2	XP_015651217.1 uncharacterized protein LOC9271668 [Oryza sativa Japonica Group]
Ss09g10780.1	XP_015648207.1	78.6	691	39	729	51	739	2.2e-311	1073.2	XP_015648207.1 potassium transporter 26 [Oryza sativa Japonica Group]
Ss09g10790.1	XP_004973874.1	62.3	207	54	247	127	333	3.50E-26	124	XP_004973874.1 polygalacturonase inhibitor 1 [Setaria italica]
Ss02g32330.1	XP_004951932.1	83.1	474	13	485	19	490	5.80E-235	818.5	XP_004951932.1 glucan endo-1,3-beta-glucosidase 6 [Setaria italica]
Ss02g32340.1	XP_015627032.1	84.7	662	1	661	1	649	0.00E+00	1159.1	XP_015627032.1 protein arginine N-methyltransferase 5 [Oryza sativa Japonica Group]
Ss02g32350.1	XP_008785486.1	85.8	289	16	304	20	308	3.20E-138	496.5	XP_008785486.1 26S proteasome non-ATPase regulatory subunit 14 homolog [Phoenix dactylifera]
Ss02g32360.1	RLM78819.1	64.3	635	47	659	59	676	2.50E-175	620.9	RLM78819.1 protein PHR1-LIKE 1-like [Panicum miliaceum]
Ss02g32290.1	ACN34222.1	68.7	761	1	757	1	760	0.00E+00	1157.9	ACN34222.1 unknown [Zea mays]
Ss02g32310.1	XP_003574426.1	86.9	761	1	758	1	760	0.00E+00	1429.5	XP_003574426.1 cycloartenol synthase [Brachypodium distachyon]
Ss02g32320.1	AQQ11856.1	65.8	450	1	420	6	454	4.60E-154	549.7	AQQ11856.1 squamosa-promoter binding protein-like protein [Phyllostachys edulis]
Ss02g32370.1	XP_015623051.1	53.9	568	13	560	16	552	1.30E-142	511.9	XP_015623051.1 uncharacterized RNA-binding protein P16F5.06 [Oryza sativa Japonica Group]
Ss02g32380.1	NP_001143276.1	71.8	110	30	135	5	114	8.20E-38	161.8	NP_001143276.1 uncharacterized protein LOC100275809 precursor [Zea mays]
Ss01g09650.1	XP_002456603.1	88	408	1	394	1	405	1.10E-202	711.1	XP_002456603.1 UDP-glucuronic acid decarboxylase 1 [Sorghum bicolor]
Ss01g09660.1	PUZ54077.1	73.3	300	44	342	2	301	1.90E-131	474.2	PUZ54077.1 hypothetical protein GQ55_5G100900 [Panicum hallii var. hallii]
Ss01g09670.1	OEL13687.1	69.9	365	1	362	1	363	4.20E-153	546.2	OEL13687.1 putative pectate lyase 4 [Dichanthelium oligosanthes]
Ss01g09680.1	RLN22809.1	85.5	552	1	546	1	552	8.10E-177	625.5	RLN22809.1 hypothetical protein C2845_PM07G27800 [Panicum miliaceum]
Ss01g09690.1	OEL13689.1	78.3	368	1	368	1	363	2.00E-131	474.2	OEL13689.1 hypothetical protein BAE44_0025292 [Dichanthelium oligosanthes]
Ss01g09700.1	XP_006654520.1	67.9	992	1	928	1	974	0.00E+00	1140.6	XP_006654520.1 PREDICTED: phosphatidate phosphatase PAH1 [Oryza brachyantha]
Ss01g09710.1	XP_006644974.1	82.4	449	1	447	1	447	1.40E-211	740.7	XP_006644974.1 PREDICTED: protein GPR107-like [Oryza brachyantha]
Ss01g09720.1	XP_020114094.1	77.9	1051	1	1039	1	1025	0.00E+00	1573.5	XP_020114094.1 LOW QUALITY PROTEIN: calcium-transporting ATPase 4, endoplasmic reticulum-type-like [Ananas comosus]
Ss01g09730.1	RLN22237.1	80.1	759	1	739	1	759	0.00E+00	1131.7	RLN22237.1 hypothetical protein C2845_PM07G27770 [Panicum miliaceum]
Ss01g09740.1	XP_004961822.1	61.4	997	1	965	1	987	3.50E-300	1036.2	XP_004961822.1 SAC3 family protein A isoform X1 [Setaria italica]
Ss02g05550.1	XP_025798270.1	73.1	219	7	213	19	235	1.50E-78	297.7	XP_025798270.1 protein DCL homolog, chloroplastic [Panicum hallii]
Ss02g05540.1	XP_015625852.1	71	162	10	164	25	185	2.90E-37	160.2	XP_015625852.1 uncharacterized protein LOC4330837 [Oryza sativa Japonica Group]
Ss02g06770.1	XP_002438101.1	84	194	1	194	1	192	1.00E-89	334.7	XP_002438101.1 HVA22-like protein a [Sorghum bicolor]
Ss02g06760.1	XP_020174447.1	66.1	369	11	376	11	375	8.30E-120	435.6	XP_020174447.1 AP2-like ethylene-responsive transcription factor BBM1 [Aegilops tauschii subsp. tauschii]
Ss02g06790.1	XP_002452553.1	95.4	566	1	566	171	736	5.9e-311	1071.2	XP_002452553.1 cullin-3A [Sorghum bicolor]
Ss02g06780.1	XP_021314055.1	87.6	330	1	321	1	328	1.40E-82	312	XP_021314055.1 transcription factor TCP14-like [Sorghum bicolor]
Ss02g06730.1	XP_004953915.1	89.4	426	1	426	1	425	6.30E-177	625.5	XP_004953915.1 F-box/kelch-repeat protein At1g74510 [Setaria italica]
Ss02g06720.1	XP_025824951.1	60.7	382	1	354	1	373	6.50E-111	406	XP_025824951.1 uncharacterized protein At3g28850-like isoform X1 [Panicum hallii]
Ss02g06750.1	XP_004981048.1	48.8	123	6	128	386	480	1.00E-20	105.1	XP_004981048.1 conserved oligomeric Golgi complex subunit 2 [Setaria italica]
Ss02g06740.1	KXG29330.1	51.5	99	1	91	6	103	8.50E-16	88.2	KXG29330.1 hypothetical protein SORBI_3004G019900 [Sorghum bicolor]
Ss02g06800.1	XP_002454281.1	79.4	465	1	462	1	462	2.70E-221	773.1	XP_002454281.1 uncharacterized protein LOC8075709 isoform X1 [Sorghum bicolor]
Ss09g06940.1	EAY86634.1	77.1	306	63	356	63	368	1.60E-136	491.1	EAY86634.1 hypothetical protein OsI_08014 [Oryza sativa Indica Group]
Ss09g06930.1	XP_008652702.1	51	1129	31	1071	29	1136	1.30E-258	898.3	XP_008652702.1 uncharacterized protein LOC103632738 [Zea mays]
Ss09g06920.1	XP_025799547.1	97.5	119	1	119	1	119	3.50E-56	222.6	XP_025799547.1 60S ribosomal protein L34 [Panicum hallii]
Ss09g06910.1	AAS93059.1	72.1	782	85	859	29	810	0.00E+00	1167.1	AAS93059.1 pentatricopeptide repeat protein [Oryza sativa Japonica Group]
Ss09g06980.1	ACR38519.1	56.8	287	1	268	4	282	5.20E-65	253.4	ACR38519.1 unknown [Zea mays]
Ss09g06970.1	XP_020146636.1	83.1	89	2	90	1	89	3.80E-39	165.6	XP_020146636.1 mini zinc finger protein 3-like [Aegilops tauschii subsp. tauschii]
Ss09g06960.1	ANY98955.1	74	319	1	307	1	317	8.20E-102	375.6	ANY98955.1 MYB transcription factor 31 [Triticum aestivum]
Ss09g06950.1	XP_025801117.1	83.9	366	3	366	2	363	5.30E-172	609	XP_025801117.1 uncharacterized protein LOC112880613 [Panicum hallii]
Ss09g07000.1	XP_020174570.1	68.7	508	1	481	2	502	7.40E-198	695.3	XP_020174570.1 probable arabinosyltransferase ARAD1 [Aegilops tauschii subsp. tauschii]
Ss09g06990.1	XP_015611416.1	80.4	112	1	111	1	112	1.00E-46	191	XP_015611416.1 gibberellin-regulated protein 12 [Oryza sativa Japonica Group]
Ss04g18560.1	XP_015635479.1	66.9	323	1	322	1	319	1.20E-108	398.3	XP_015635479.1 protein MULTIPLE CHLOROPLAST DIVISION SITE 1 [Oryza sativa Japonica Group]
Ss04g18570.1	XP_004953481.1	70.5	183	1	173	1	183	4.10E-58	229.6	XP_004953481.1 RING-H2 finger protein ATL8 [Setaria italica]
Ss04g18540.1	XP_021308789.1	55.4	184	1	169	1	183	4.60E-49	200.3	XP_021308789.1 cytochrome P450 87A3 [Sorghum bicolor]
Ss04g18550.1	EAZ22316.1	87.7	748	17	763	29	774	0.00E+00	1265.8	EAZ22316.1 hypothetical protein OsJ_05971 [Oryza sativa Japonica Group]
Ss04g18520.1	XP_004976604.1	89.1	558	1	557	1	555	4.00E-264	915.6	XP_004976604.1 calcium-dependent protein kinase 13 [Setaria italica]
Ss04g18530.1	EEC77866.1	73.7	864	21	884	2	865	0.00E+00	1112.4	EEC77866.1 hypothetical protein OsI_17132 [Oryza sativa Indica Group]
Ss04g18500.1	OUS42357.1	59.3	118	32	149	2	115	4.70E-26	122.9	OUS42357.1 histone H4, partial [Ostreococcus tauri]
Ss04g18510.1	XP_015634365.1	60.3	964	1	944	1	948	4.20E-290	1002.7	XP_015634365.1 putative E3 ubiquitin-protein ligase LIN-2 [Oryza sativa Japonica Group]
Ss04g18480.1	EAY95291.1	38.5	122	3	100	196	317	2.40E-08	63.5	EAY95291.1 hypothetical protein OsI_17117 [Oryza sativa Indica Group]
Ss04g18490.1	XP_015625545.1	68.3	120	59	177	59	173	6.40E-30	136	XP_015625545.1 uncharacterized protein LOC4330344 [Oryza sativa Japonica Group]
Ss02g19600.1	XP_020194221.1	49.1	169	4	157	8	176	2.30E-23	114	XP_020194221.1 uncharacterized protein LOC109780040 [Aegilops tauschii subsp. tauschii]
Ss02g19590.1	XP_021318249.1	88	493	1	493	2	493	1.10E-170	605.1	XP_021318249.1 calnexin homolog [Sorghum bicolor]
Ss02g19540.1	KQJ99648.1	65.5	55	1	55	4	56	1.20E-08	63.5	KQJ99648.1 hypothetical protein BRADI_3g44485v3 [Brachypodium distachyon]
Ss02g19530.1	EMS61568.1	62.6	227	40	248	102	325	3.10E-67	260.4	EMS61568.1 Ethylene-responsive transcription factor LEP [Triticum urartu]
Ss02g19520.1	OEL19733.1	79.6	162	142	291	4	165	3.80E-62	243.8	OEL19733.1 hypothetical protein BAE44_0019247, partial [Dichanthelium oligosanthes]
Ss02g19510.1	XP_003575064.1	73.1	93	1	87	1	93	1.10E-27	127.5	XP_003575064.1 copper transport protein ATX1 [Brachypodium distachyon]
Ss02g19580.1	XP_025810194.1	73.9	422	1	422	1	420	4.60E-167	592.8	XP_025810194.1 probable magnesium transporter NIPA8 isoform X1 [Panicum hallii]
Ss02g19570.1	BAB32443.1	80.3	777	1	767	1	777	0.00E+00	1220.3	BAB32443.1 high-affinity potassium transporter [Phragmites australis]
Ss02g19560.1	XP_003576504.1	66.2	145	3	141	182	322	5.00E-47	192.6	XP_003576504.1 probable xyloglucan endotransglucosylase/hydrolase protein 28 [Brachypodium distachyon]
Ss02g19550.1	PIN22669.1	49.1	273	1	226	271	543	2.50E-63	247.3	PIN22669.1 hypothetical protein CDL12_04614 [Handroanthus impetiginosus]
Ss03g01080.1	XP_015614289.1	82.4	941	1	920	1	941	1.70E-283	980.7	XP_015614289.1 protein ARABIDILLO 1 [Oryza sativa Japonica Group]
Ss03g01070.1	XP_025794661.1	81.4	613	72	683	1	605	3.1e-311	1072.4	XP_025794661.1 probable methyltransferase PMT2 [Panicum hallii]
Ss03g01060.1	XP_015612953.1	61.6	393	9	386	21	407	5.30E-130	469.5	XP_015612953.1 protein prenyltransferase alpha subunit repeat-containing protein 1-B isoform X2 [Oryza sativa Japonica Group]
Ss03g01050.1	PUZ43316.1	82.8	309	25	332	25	333	1.10E-152	544.7	PUZ43316.1 hypothetical protein GQ55_9G651900 [Panicum hallii var. hallii]
Ss03g01040.1	XP_003559047.1	80.6	196	78	273	33	228	1.00E-95	355.1	XP_003559047.1 deSI-like protein At4g17486 [Brachypodium distachyon]
Ss03g01030.1	XP_015612957.1	72	772	1	730	1	767	9.60E-242	841.6	XP_015612957.1 nitrate regulatory gene2 protein [Oryza sativa Japonica Group]
Ss03g01020.1	XP_009404312.1	68.1	69	83	151	70	138	8.30E-18	95.5	XP_009404312.1 PREDICTED: oleosin 16 kDa-like [Musa acuminata subsp. malaccensis]
Ss03g01010.1	XP_008811885.1	50.4	240	10	217	77	314	5.00E-45	186.4	XP_008811885.1 protein BRANCHLESS TRICHOME [Phoenix dactylifera]
Ss03g01000.1	OEL15137.1	75.8	534	4	517	3	522	6.40E-216	755.4	OEL15137.1 Phospholipase A1-Ibeta2, chloroplastic [Dichanthelium oligosanthes]
Ss03g00990.1	BAF18396.1	65.7	70	1	69	8	77	7.80E-13	78.6	BAF18396.1 Os05g0589500 [Oryza sativa Japonica Group]
Ss02g22290.1	XP_009402029.1	58.2	196	44	239	48	234	4.20E-53	213.4	XP_009402029.1 PREDICTED: uncharacterized protein LOC103985897 [Musa acuminata subsp. malaccensis]
Ss01g37770.1	XP_015633217.1	87	192	29	209	21	212	4.10E-44	183.3	XP_015633217.1 VQ motif-containing protein 4 [Oryza sativa Japonica Group]
Ss01g37760.1	XP_014660083.2	69.2	549	1	541	1	547	1.90E-154	551.2	XP_014660083.2 pentatricopeptide repeat-containing protein At2g01390 [Setaria italica]
Ss01g37750.1	CDM82143.1	73.1	104	21	124	23	126	1.10E-39	168.7	CDM82143.1 unnamed protein product [Triticum aestivum]
Ss01g37740.1	OEL13172.1	68.2	132	219	347	185	314	2.00E-32	145.2	OEL13172.1 hypothetical protein BAE44_0025808 [Dichanthelium oligosanthes]
Ss01g37810.1	A2WLS0.1	82.5	63	1	63	1	62	5.00E-22	108.2	A2WLS0.1 RecName: Full=Metallothionein-like protein 3A; AltName: Full=Class I metallothionein-like protein 3A; AltName: Full=OsMT-I-3a; Short=OsMT3; Short=OsMT3a
Ss01g37800.1	XP_003565468.1	68.3	432	18	430	54	483	6.40E-169	599	XP_003565468.1 beta-glucuronosyltransferase GlcAT14B [Brachypodium distachyon]
Ss01g37790.1	XP_006643879.1	72.7	561	1	560	1	560	1.10E-237	827.8	XP_006643879.1 PREDICTED: serine/threonine-protein kinase HT1-like [Oryza brachyantha]
Ss01g37780.1	CAE02205.2	35.8	187	1	187	1246	1415	1.80E-25	121.3	CAE02205.2 OSJNBa0095H06.12 [Oryza sativa Japonica Group]
Ss01g37830.1	NP_001136768.1	75.7	329	1	313	1	322	2.10E-116	424.1	NP_001136768.1 Nuclear pore complex protein NUP35 [Zea mays]
Ss01g37820.1	ABC86563.1	60.8	186	56	206	58	243	5.10E-47	193	ABC86563.1 AP2 domain transcription factor TaDREB2 [Triticum aestivum]
Ss07g34050.1	XP_020158213.1	80.1	944	11	942	4	942	0.00E+00	1425.2	XP_020158213.1 B3 domain-containing protein Os07g0679700 isoform X1 [Aegilops tauschii subsp. tauschii]
Ss07g28460.1	EEC75559.1	93.3	328	18	345	16	343	6.30E-183	645.2	EEC75559.1 hypothetical protein OsI_12223 [Oryza sativa Indica Group]
Ss08g11580.1	XP_002445389.1	71.7	127	20	142	4	128	3.90E-46	189.5	XP_002445389.1 uncharacterized protein LOC8071010 [Sorghum bicolor]
Ss08g11590.1	RLN42021.1	56.5	92	18	109	19	105	2.80E-18	97.1	RLN42021.1 hypothetical protein C2845_PM01G34130 [Panicum miliaceum]
Ss08g11540.1	XP_004964839.1	69	294	1	293	1	291	1.90E-111	407.5	XP_004964839.1 uncharacterized protein LOC101783510 [Setaria italica]
Ss08g11550.1	RLM60956.1	63.1	445	3	427	4	435	1.90E-142	511.1	RLM60956.1 hypothetical protein C2845_PM14G07140 [Panicum miliaceum]
Ss08g11560.1	NP_001149191.1	89.6	289	1	289	1	289	1.30E-112	411.4	NP_001149191.1 alpha-soluble NSF attachment protein [Zea mays]
Ss08g11570.1	OEL33879.1	47.6	294	1	283	7	289	6.10E-51	206.5	OEL33879.1 hypothetical protein BAE44_0005102 [Dichanthelium oligosanthes]
Ss08g11510.1	XP_002463539.1	93.6	171	63	233	1	171	1.60E-86	324.3	XP_002463539.1 60S ribosomal protein L17 isoform X1 [Sorghum bicolor]
Ss07g34020.1	RLM85915.1	86.5	37	11	47	113	149	5.10E-12	74.7	RLM85915.1 ribulose-1 (chloroplast) [Panicum miliaceum]
Ss08g11520.1	EAZ06546.1	82.5	491	1	491	13	499	4.10E-236	822.4	EAZ06546.1 hypothetical protein OsI_28792 [Oryza sativa Indica Group]
Ss08g11530.1	XP_015648927.1	75.8	426	21	425	19	444	1.40E-171	607.8	XP_015648927.1 probable receptor-like protein kinase At1g80640 [Oryza sativa Japonica Group]
Ss11g03570.1	XP_020154295.1	57.9	378	1	325	57	431	3.80E-97	360.9	XP_020154295.1 kinesin-like protein KIN-8A [Aegilops tauschii subsp. tauschii]
Ss11g03580.1	XP_008797129.1	63.9	97	1	95	1	92	3.10E-15	86.3	XP_008797129.1 transcription factor ILI6 [Phoenix dactylifera]
Ss11g03550.1	XP_010926230.1	45.7	81	2	79	5	84	1.60E-10	70.5	XP_010926230.1 PREDICTED: uncharacterized protein LOC105048583 [Elaeis guineensis]
Ss11g03560.1	XP_008797129.1	62.8	94	1	86	1	92	1.40E-14	84	XP_008797129.1 transcription factor ILI6 [Phoenix dactylifera]
Ss11g03530.1	RLM69003.1	71.5	221	69	287	58	278	6.00E-76	290	RLM69003.1 hypothetical protein C2845_PM17G13050 [Panicum miliaceum]
Ss11g03540.1	XP_006663035.2	91.4	558	92	641	20	577	5.10E-293	1011.9	XP_006663035.2 PREDICTED: ABC transporter F family member 5-like, partial [Oryza brachyantha]
Ss11g03510.1	XP_006663036.1	89.2	231	1	231	1	230	1.80E-101	374	XP_006663036.1 PREDICTED: thioredoxin domain-containing protein PLP3A-like [Oryza brachyantha]
Ss11g03520.1	XP_015616489.1	94.1	322	4	325	5	325	8.00E-180	634.8	XP_015616489.1 uncharacterized protein LOC4350877 [Oryza sativa Japonica Group]
Ss11g03490.1	XP_003563814.1	72.6	664	1	656	48	709	2.90E-261	906.4	XP_003563814.1 nitrate regulatory gene2 protein isoform X1 [Brachypodium distachyon]
Ss11g03500.1	XP_020108281.1	48.3	145	4	142	7	149	4.60E-31	139.4	XP_020108281.1 heavy metal-associated isoprenylated plant protein 23-like [Ananas comosus]
Ss08g12020.1	XP_002467121.1	66.7	96	1	96	133	228	3.80E-29	132.5	XP_002467121.1 uncharacterized protein LOC8070518 [Sorghum bicolor]
Ss04g25870.1	EEC76496.1	43.5	882	1	695	1	869	1.50E-122	445.7	EEC76496.1 hypothetical protein OsI_14255 [Oryza sativa Indica Group]
Ss08g12000.1	XP_015649905.1	87.8	1062	1	1060	1	1060	0.00E+00	1784.6	XP_015649905.1 exocyst complex component SEC8 isoform X1 [Oryza sativa Japonica Group]
Ss08g12010.1	XP_015650839.1	85	559	1	551	1	559	7.20E-282	974.5	XP_015650839.1 synaptotagmin-5 [Oryza sativa Japonica Group]
Ss08g11980.1	AQK48365.1	57.1	105	11	115	103	207	1.80E-30	137.1	AQK48365.1 Protein kinase domain superfamily protein [Zea mays]
Ss08g11990.1	OEL16657.1	65.1	424	9	429	15	437	1.70E-156	557.8	OEL16657.1 hypothetical protein BAE44_0022324 [Dichanthelium oligosanthes]
Ss08g11960.1	XP_012700451.1	65.8	111	1	111	275	385	3.50E-35	152.9	XP_012700451.1 uncharacterized protein LOC101774910 [Setaria italica]
Ss08g11970.1	ABA96965.2	54.7	64	24	87	1100	1161	1.90E-09	67.4	ABA96965.2 retrotransposon protein, putative, Ty3-gypsy subclass [Oryza sativa Japonica Group]
Ss07g18570.1	PWZ34405.1	58.2	323	11	320	9	328	2.80E-92	344	PWZ34405.1 Transcription termination factor MTERF15, mitochondrial [Zea mays]
Ss07g18560.1	RLM58726.1	40.3	191	4	181	7	197	6.70E-27	125.9	RLM58726.1 putative calcium-binding protein CML45 [Panicum miliaceum]
Ss07g18590.1	XP_020168209.1	82.4	540	2	528	6	543	8.10E-231	805.1	XP_020168209.1 DEAD-box ATP-dependent RNA helicase 52C-like [Aegilops tauschii subsp. tauschii]
Ss07g18530.1	XP_010937470.1	89.6	326	1	326	1	326	5.50E-173	612.1	XP_010937470.1 PREDICTED: eukaryotic translation initiation factor 3 subunit I isoform X1 [Elaeis guineensis]
Ss01g19140.1	XP_002440221.1	59.8	428	26	407	66	492	1.10E-133	481.9	XP_002440221.1 O-acyltransferase WSD1 [Sorghum bicolor]
Ss07g18550.1	XP_003577386.1	78.9	275	1	275	1	272	2.20E-117	427.2	XP_003577386.1 uncharacterized protein LOC100843600 [Brachypodium distachyon]
Ss08g12050.1	AAP44593.1	62.5	40	1	40	404	443	7.90E-07	59.3	AAP44593.1 putative gag-pol polyprotein [Oryza sativa Japonica Group]
Ss01g19130.1	XP_025814392.1	78.7	268	1	266	1	268	6.90E-121	438.7	XP_025814392.1 GDSL esterase/lipase At5g62930 isoform X1 [Panicum hallii]
Ss01g16340.1	XP_004969827.2	68.8	160	3	154	21	176	1.70E-50	205.7	XP_004969827.2 piriformospora indica-insensitive protein 2 [Setaria italica]
Ss01g16350.1	XP_006644657.1	78.8	292	40	331	26	317	8.00E-119	432.2	XP_006644657.1 PREDICTED: uncharacterized membrane protein sll0875 [Oryza brachyantha]
Ss08g09800.1	XP_020174354.1	56.2	292	1	280	1	284	5.80E-70	269.6	XP_020174354.1 ethylene-responsive transcription factor RAP2-13-like [Aegilops tauschii subsp. tauschii]
Ss08g09790.1	RLM55002.1	65.3	72	1	53	110	181	4.20E-14	81.6	RLM55002.1 hypothetical protein C2845_PM10G13070 [Panicum miliaceum]
Ss01g16300.1	XP_004969831.1	54.5	112	1	111	3	114	1.10E-22	111.3	XP_004969831.1 uncharacterized protein LOC101758397 [Setaria italica]
Ss04g25830.1	XP_010911871.1	77.3	278	1	269	1	273	2.10E-104	384	XP_010911871.1 PREDICTED: photosystem II 22 kDa protein, chloroplastic [Elaeis guineensis]
Ss01g16320.1	XP_015688235.1	78.6	56	40	93	40	95	8.70E-18	94.7	XP_015688235.1 PREDICTED: uncharacterized protein LOC102699922 [Oryza brachyantha]
Ss01g16330.1	XP_015639849.1	87.9	506	358	863	1	505	1.10E-260	904.8	XP_015639849.1 serine/threonine protein kinase OSK1 [Oryza sativa Japonica Group]
Ss01g16260.1	OEL22423.1	44.1	118	2	106	18	135	4.10E-08	62.8	OEL22423.1 hypothetical protein BAE44_0016557 [Dichanthelium oligosanthes]
Ss08g09730.1	XP_015612542.1	44.6	404	50	397	61	461	1.80E-64	252.3	XP_015612542.1 MND1-interacting protein 1 [Oryza sativa Japonica Group]
Ss01g16280.1	XP_003578837.1	84.5	877	1	872	1	876	0.00E+00	1513.4	XP_003578837.1 probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 7 [Brachypodium distachyon]
